FID,x0,y0,z0,x1,y1,z1,AcX,AcY,AcZ,GyX,GyY,GyZ
3,0.02,0.97,-0.1,0.38,0.89,0.14,1.01,-0.14,0.13,-7.55,33.21,12.37
3,-0.02,1.19,-0.1,0.33,1.1,0.17,1.34,-0.3,0.12,10.17,42.45,18.09
3,-0.16,1.44,-0.12,0.32,1.34,0.18,1.6,-0.37,0.21,34.02,47.35,23.2
3,-0.29,1.59,-0.12,0.49,1.47,0.22,1.48,-0.21,0.23,43.57,43.59,22.37
3,-0.36,1.61,-0.09,0.48,1.46,0.25,1.12,-0.08,0.29,41.22,34.65,16.47
3,-0.36,1.49,-0.04,0.47,1.4,0.3,0.97,-0.06,0.27,40.25,18.21,11
3,-0.32,1.38,0.02,0.57,1.28,0.36,1.03,-0.08,0.21,44.18,4.5,6.91
3,-0.23,1.34,0.11,0.64,1.28,0.45,1.08,-0.03,0.14,43.93,-2.72,3.35
3,-0.26,1.31,0.14,0.72,1.28,0.46,1.08,0.05,0.11,39.85,-8.61,0.95
3,-0.32,1.26,0.2,0.73,1.28,0.45,1.06,0.1,0.06,33.54,-13.73,0.51
3,-0.33,1.19,0.22,0.7,1.31,0.48,1.06,0.11,-0.03,24.66,-16.6,2.32
3,-0.26,1.15,0.31,0.61,1.26,0.43,1.08,0.05,-0.07,18.53,-17.5,4.15
3,-0.23,1.09,0.3,0.47,1.21,0.37,1.11,0,-0.07,14.01,-14.74,4.76
3,-0.47,1.01,0.22,0.42,1.16,0.34,1.1,0,-0.09,10.87,-8.75,4.56
3,-0.5,0.95,0.15,0.41,1.07,0.31,1.06,-0.01,-0.07,7.73,-3.07,5.28
3,-0.45,0.98,0.12,0.41,1.01,0.3,1.03,-0.04,-0.05,5.67,1.1,4.82
3,-0.45,1,0.12,0.47,0.98,0.27,1.02,-0.05,-0.04,2.68,3.66,2.66
3,-0.42,1.04,0.11,0.48,1,0.24,1.03,-0.05,-0.01,1.5,6.47,1.1
3,-0.36,1.09,0.06,0.45,1,0.24,1.01,-0.02,0.03,-0.26,7.5,-0.07
3,-0.35,1.12,0.03,0.45,1.04,0.24,1.01,-0.02,0.07,-4.52,4.86,-1.33
3,-0.32,1.16,0.03,0.44,1.12,0.24,1.02,-0.07,0.11,-6.35,-0.07,-2.56
3,-0.32,1.19,0.03,0.45,1.16,0.24,1.05,-0.1,0.14,-6.21,-5.81,-3.15
3,-0.33,1.26,0.05,0.49,1.22,0.22,1.11,-0.14,0.16,-4.7,-12.02,-4.31
3,-0.33,1.31,0.05,0.49,1.25,0.2,1.15,-0.17,0.23,1.22,-18.02,-4.51
3,-0.32,1.35,0.02,0.48,1.29,0.18,1.2,-0.11,0.21,7.74,-21.39,-2.38
3,-0.29,1.37,0,0.52,1.31,0.17,1.19,-0.03,0.22,8.54,-22.98,-0.01
3,-0.22,1.32,0.02,0.55,1.29,0.18,1.11,-0.05,0.29,8.83,-23.6,-0.91
3,-0.13,1.22,-0.03,0.57,1.25,0.18,1.04,-0.07,0.29,14.27,-23.95,-2.87
3,-0.08,1.13,-0.04,0.57,1.19,0.18,1,-0.04,0.29,22.3,-21.69,-3.66
3,-0.07,1.07,-0.09,0.55,1.12,0.17,1.05,0.05,0.26,24.56,-15.72,-4.45
3,-0.02,1.07,-0.12,0.45,1.07,0.12,1.06,0.13,0.26,23.92,-8.49,-4.11
3,-0.05,1.09,-0.15,0.27,1.09,0.06,1.01,0.18,0.26,20.92,-5.01,-4.75
3,-0.01,1.12,-0.18,0.21,1.13,0.02,0.96,0.24,0.26,15.6,-5.99,-5.8
3,0.01,1.12,-0.15,0.24,1.18,0.02,0.94,0.26,0.25,7.33,-8.45,-6.66
3,0.02,1.19,-0.06,0.44,1.24,0.02,0.98,0.22,0.22,-0.15,-11.02,-6.01
3,-0.19,1.09,-0.01,0.36,1.25,-0.04,0.97,0.16,0.2,-3.34,-13.61,-4.31
3,-0.2,1.04,0.03,0.42,1.24,-0.04,0.91,0.14,0.19,-7.44,-16.6,-1.6
3,-0.19,0.97,0.03,0.39,1.18,-0.06,0.88,0.11,0.16,-11.67,-20.16,0.98
3,-0.17,0.92,0.05,0.36,1.13,-0.01,0.89,0.12,0.13,-14.85,-22.47,2.49
3,-0.17,0.91,0.06,0.35,1.06,0,0.91,0.11,0.09,-18.04,-22.81,1.78
3,-0.08,0.89,0.11,0.38,1.03,-0.01,0.92,0.12,0.06,-21.05,-21.58,0.45
3,-0.11,0.91,0.15,0.41,1,-0.01,0.94,0.12,0.06,-23.61,-18.95,-0.56
3,-0.16,0.94,0.15,0.42,1,0,0.96,0.14,0.06,-25.71,-17.13,-1.21
3,-0.23,0.95,0.12,0.42,1,0.03,0.97,0.17,0.05,-28.4,-16.53,-2.46
3,-0.32,0.95,0.08,0.41,1.03,0.03,0.98,0.16,0.05,-31.53,-16.53,-3.38
3,-0.26,0.97,0.06,0.39,1.03,0.06,0.97,0.16,0.05,-34.58,-16.63,-4.05
3,-0.26,1,0.12,0.38,1.03,0.08,0.99,0.15,0.05,-36.5,-16.89,-2.95
3,-0.32,1.03,0.11,0.38,1.04,0.09,1.01,0.16,0.07,-38.18,-17.55,-0.55
3,-0.33,1.09,0.11,0.38,1.09,0.08,1.03,0.17,0.08,-39.18,-18.02,0.11
3,-0.32,1.12,0.09,0.39,1.13,0.08,1,0.15,0.09,-39.95,-18.6,-2.13
3,-0.28,1.12,0.09,0.42,1.12,0.08,0.94,0.13,0.11,-39.76,-21.34,-5.45
3,-0.26,1.16,0.09,0.44,1.12,0.11,0.87,0.15,0.15,-40.24,-25.55,-5.73
3,-0.33,1.13,0.02,0.44,1.16,0.11,1.05,0.17,0.2,-45.94,-29.66,-3.5
3,-0.23,1.22,-0.12,0.42,1.26,-0.03,1.55,-0.02,0.13,-52.35,-19.14,-5.7
3,-0.1,1.4,-0.26,0.47,1.5,-0.06,1.83,-0.02,0.31,-49,3.02,1.56
3,-0.07,1.49,-0.34,0.48,1.62,-0.04,1.37,-0.1,0.46,-48.09,20.44,8.3
3,-0.08,1.47,-0.4,0.47,1.58,-0.07,1.19,-0.18,0.68,-42.05,19.96,6.8
3,-0.02,1.4,-0.5,0.39,1.53,-0.15,1.22,-0.21,0.75,-33.87,15.79,1.76
3,0.05,1.35,-0.52,0.35,1.44,-0.15,1.18,-0.22,0.69,-23.88,14.58,-0.01
